postcode,locality,state,LGA,SA3_NAME_2016,SA2_Code,SA2_Name,suburb
3037,DELAHEY,VIC,Melton,Brimbank,213011331.0,Delahey,"['CALDER PARK', 'DELAHEY', 'HILLSIDE', 'SYDENHAM', 'TAYLORS HILL']"
3037,HILLSIDE,VIC,Melton,Melton - Bacchus Marsh,213041355.0,Hillside,"['CALDER PARK', 'DELAHEY', 'HILLSIDE', 'SYDENHAM', 'TAYLORS HILL']"
3037,PLUMPTON,VIC,Melton,Melton - Bacchus Marsh,213041355.0,Hillside,"['CALDER PARK', 'DELAHEY', 'HILLSIDE', 'SYDENHAM', 'TAYLORS HILL']"
3037,SYDENHAM,VIC,Melton,Brimbank,213011339.0,Sydenham,"['CALDER PARK', 'DELAHEY', 'HILLSIDE', 'SYDENHAM', 'TAYLORS HILL']"
3037,TAYLORS HILL,VIC,Melton,Melton - Bacchus Marsh,213041360.0,Taylors Hill,"['CALDER PARK', 'DELAHEY', 'HILLSIDE', 'SYDENHAM', 'TAYLORS HILL']"
3038,KEILOR DOWNS,VIC,Brimbank,Brimbank,213011332.0,Keilor Downs,"['KEILOR DOWNS', 'KEILOR LODGE', 'TAYLORS LAKES', 'WATERGARDENS']"
3038,KEILOR LODGE,VIC,Brimbank,Brimbank,213011340.0,Taylors Lakes,"['KEILOR DOWNS', 'KEILOR LODGE', 'TAYLORS LAKES', 'WATERGARDENS']"
3038,TAYLORS LAKES,VIC,Brimbank,Brimbank,213011340.0,Taylors Lakes,"['KEILOR DOWNS', 'KEILOR LODGE', 'TAYLORS LAKES', 'WATERGARDENS']"
3038,WATERGARDENS,VIC,Brimbank,Brimbank,213011340.0,Taylors Lakes,"['KEILOR DOWNS', 'KEILOR LODGE', 'TAYLORS LAKES', 'WATERGARDENS']"
3039,MOONEE PONDS,VIC,Moreland,Essendon,206031116.0,Moonee Ponds,['MOONEE PONDS']
3040,ABERFELDIE,VIC,Moreland,Essendon,206031114.0,Essendon - Aberfeldie,"['ABERFELDIE', 'ESSENDON', 'ESSENDON WEST']"
3040,ESSENDON,VIC,Moreland,Essendon,206031114.0,Essendon - Aberfeldie,"['ABERFELDIE', 'ESSENDON', 'ESSENDON WEST']"
3040,ESSENDON WEST,VIC,Moreland,Keilor,210011230.0,Niddrie - Essendon West,"['ABERFELDIE', 'ESSENDON', 'ESSENDON WEST']"
3041,ESSENDON FIELDS,VIC,Moreland,Keilor,210011227.0,Essendon Airport,"['CROSS KEYS', 'ESSENDON FIELDS', 'ESSENDON NORTH', 'STRATHMORE', 'STRATHMORE HEIGHTS']"
3041,ESSENDON NORTH,VIC,Moreland,Essendon,206031114.0,Essendon - Aberfeldie,"['CROSS KEYS', 'ESSENDON FIELDS', 'ESSENDON NORTH', 'STRATHMORE', 'STRATHMORE HEIGHTS']"
3041,STRATHMORE,VIC,Moreland,Keilor,210011231.0,Strathmore,"['CROSS KEYS', 'ESSENDON FIELDS', 'ESSENDON NORTH', 'STRATHMORE', 'STRATHMORE HEIGHTS']"
3041,STRATHMORE HEIGHTS,VIC,Moreland,Keilor,210011231.0,Strathmore,"['CROSS KEYS', 'ESSENDON FIELDS', 'ESSENDON NORTH', 'STRATHMORE', 'STRATHMORE HEIGHTS']"
3042,AIRPORT WEST,VIC,Moreland,Keilor,210011226.0,Airport West,"['AIRPORT WEST', 'KEILOR PARK', 'NIDDRIE', 'NIDDRIE NORTH']"
3042,KEILOR PARK,VIC,Moreland,Keilor,210011228.0,Keilor,"['AIRPORT WEST', 'KEILOR PARK', 'NIDDRIE', 'NIDDRIE NORTH']"
3042,NIDDRIE,VIC,Moreland,Keilor,210011230.0,Niddrie - Essendon West,"['AIRPORT WEST', 'KEILOR PARK', 'NIDDRIE', 'NIDDRIE NORTH']"
3042,NIDDRIE NORTH,VIC,Moreland,Keilor,210011230.0,Niddrie - Essendon West,"['AIRPORT WEST', 'KEILOR PARK', 'NIDDRIE', 'NIDDRIE NORTH']"
3043,GLADSTONE PARK,VIC,Moreland,Tullamarine - Broadmeadows,210051245.0,Gladstone Park - Westmeadows,"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']"
3043,GOWANBRAE,VIC,Moreland,Moreland - North,210031439.0,Gowanbrae,"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']"
3043,TULLAMARINE,VIC,Moreland,Tullamarine - Broadmeadows,210051250.0,Tullamarine,"['GLADSTONE PARK', 'GOWANBRAE', 'TULLAMARINE']"
3044,PASCOE VALE,VIC,Moreland,Moreland - North,210031239.0,Pascoe Vale,"['PASCOE VALE', 'PASCOE VALE SOUTH']"
3044,PASCOE VALE SOUTH,VIC,Moreland,Brunswick - Coburg,206011109.0,Pascoe Vale South,"['PASCOE VALE', 'PASCOE VALE SOUTH']"
3045,MELBOURNE AIRPORT,VIC,Hume,Tullamarine - Broadmeadows,210051248.0,Melbourne Airport,['MELBOURNE AIRPORT']
3046,GLENROY,VIC,Moreland,Moreland - North,210031438.0,Glenroy,"['GLENROY', 'HADFIELD', 'OAK PARK']"
3046,HADFIELD,VIC,Moreland,Moreland - North,210031440.0,Hadfield,"['GLENROY', 'HADFIELD', 'OAK PARK']"
3046,OAK PARK,VIC,Moreland,Moreland - North,210031239.0,Pascoe Vale,"['GLENROY', 'HADFIELD', 'OAK PARK']"
3047,BROADMEADOWS,VIC,Moreland,Tullamarine - Broadmeadows,210051242.0,Broadmeadows,"['BROADMEADOWS', 'DALLAS', 'JACANA']"
3047,DALLAS,VIC,Moreland,Tullamarine - Broadmeadows,210051243.0,Campbellfield - Coolaroo,"['BROADMEADOWS', 'DALLAS', 'JACANA']"
3047,JACANA,VIC,Moreland,Tullamarine - Broadmeadows,210051242.0,Broadmeadows,"['BROADMEADOWS', 'DALLAS', 'JACANA']"
3048,COOLAROO,VIC,Hume,Tullamarine - Broadmeadows,210051243.0,Campbellfield - Coolaroo,"['COOLAROO', 'MEADOW HEIGHTS']"
3048,MEADOW HEIGHTS,VIC,Hume,Tullamarine - Broadmeadows,210051247.0,Meadow Heights,"['COOLAROO', 'MEADOW HEIGHTS']"
3049,ATTWOOD,VIC,Hume,Tullamarine - Broadmeadows,210051245.0,Gladstone Park - Westmeadows,"['ATTWOOD', 'WESTMEADOWS']"
3049,WESTMEADOWS,VIC,Hume,Tullamarine - Broadmeadows,210051245.0,Gladstone Park - Westmeadows,"['ATTWOOD', 'WESTMEADOWS']"
3050,ROYAL MELBOURNE HOSPITAL,VIC,Moreland,Melbourne City,206041124.0,Parkville,['ROYAL MELBOURNE HOSPITAL']
3051,HOTHAM HILL,VIC,Moonee Valley,Melbourne City,206041123.0,North Melbourne,"['HOTHAM HILL', 'NORTH MELBOURNE']"
3051,NORTH MELBOURNE,VIC,Moonee Valley,Melbourne City,206041123.0,North Melbourne,"['HOTHAM HILL', 'NORTH MELBOURNE']"
3052,MELBOURNE UNIVERSITY,VIC,Moreland,Melbourne City,206041124.0,Parkville,"['MELBOURNE UNIVERSITY', 'PARKVILLE']"
3052,PARKVILLE,VIC,Moreland,Melbourne City,206041124.0,Parkville,"['MELBOURNE UNIVERSITY', 'PARKVILLE']"
3053,CARLTON,VIC,Yarra,Melbourne City,206041117.0,Carlton,"['CARLTON', 'CARLTON SOUTH']"
3053,CARLTON SOUTH,VIC,Yarra,Melbourne City,206041117.0,Carlton,"['CARLTON', 'CARLTON SOUTH']"
3054,CARLTON NORTH,VIC,Yarra,Yarra,206071140.0,Carlton North - Princes Hill,"['CARLTON NORTH', 'PRINCES HILL']"
3054,PRINCES HILL,VIC,Yarra,Yarra,206071140.0,Carlton North - Princes Hill,"['CARLTON NORTH', 'PRINCES HILL']"
3055,BRUNSWICK SOUTH,VIC,Moreland,Brunswick - Coburg,206011105.0,Brunswick,"['BRUNSWICK SOUTH', 'BRUNSWICK WEST', 'MOONEE VALE', 'MORELAND WEST']"
3055,BRUNSWICK WEST,VIC,Moreland,Brunswick - Coburg,206011107.0,Brunswick West,"['BRUNSWICK SOUTH', 'BRUNSWICK WEST', 'MOONEE VALE', 'MORELAND WEST']"
3055,MOONEE VALE,VIC,Moreland,Brunswick - Coburg,206011107.0,Brunswick West,"['BRUNSWICK SOUTH', 'BRUNSWICK WEST', 'MOONEE VALE', 'MORELAND WEST']"
3055,MORELAND WEST,VIC,Moreland,Brunswick - Coburg,206011107.0,Brunswick West,"['BRUNSWICK SOUTH', 'BRUNSWICK WEST', 'MOONEE VALE', 'MORELAND WEST']"
3056,BRUNSWICK,VIC,Yarra,Brunswick - Coburg,206011105.0,Brunswick,"['BRUNSWICK', 'BRUNSWICK LOWER', 'BRUNSWICK NORTH']"
3056,BRUNSWICK LOWER,VIC,Yarra,Brunswick - Coburg,206011105.0,Brunswick,"['BRUNSWICK', 'BRUNSWICK LOWER', 'BRUNSWICK NORTH']"
3056,BRUNSWICK NORTH,VIC,Yarra,Brunswick - Coburg,206011105.0,Brunswick,"['BRUNSWICK', 'BRUNSWICK LOWER', 'BRUNSWICK NORTH']"
3057,BRUNSWICK EAST,VIC,Yarra,Brunswick - Coburg,206011106.0,Brunswick East,"['BRUNSWICK EAST', 'SUMNER']"
3057,LYGON STREET NORTH,VIC,Yarra,Brunswick - Coburg,206011106.0,Brunswick East,"['BRUNSWICK EAST', 'SUMNER']"
3057,SUMNER,VIC,Yarra,Brunswick - Coburg,206011106.0,Brunswick East,"['BRUNSWICK EAST', 'SUMNER']"
3058,BATMAN,VIC,Moreland,Brunswick - Coburg,206011108.0,Coburg,"['BATMAN', 'COBURG', 'COBURG NORTH', 'MERLYNSTON', 'MORELAND']"
3058,COBURG,VIC,Moreland,Brunswick - Coburg,206011108.0,Coburg,"['BATMAN', 'COBURG', 'COBURG NORTH', 'MERLYNSTON', 'MORELAND']"
3058,COBURG NORTH,VIC,Moreland,Moreland - North,210031236.0,Coburg North,"['BATMAN', 'COBURG', 'COBURG NORTH', 'MERLYNSTON', 'MORELAND']"
3058,MERLYNSTON,VIC,Moreland,Moreland - North,210031236.0,Coburg North,"['BATMAN', 'COBURG', 'COBURG NORTH', 'MERLYNSTON', 'MORELAND']"
3058,MORELAND,VIC,Moreland,Brunswick - Coburg,206011108.0,Coburg,"['BATMAN', 'COBURG', 'COBURG NORTH', 'MERLYNSTON', 'MORELAND']"
3059,GREENVALE,VIC,Hume,Tullamarine - Broadmeadows,210051246.0,Greenvale - Bulla,['GREENVALE']
3060,FAWKNER,VIC,Moreland,Moreland - North,210031237.0,Fawkner,['FAWKNER']
3060,FAWKNER EAST,VIC,Moreland,Moreland - North,210031237.0,Fawkner,['FAWKNER']
3060,FAWKNER NORTH,VIC,Moreland,Moreland - North,210031237.0,Fawkner,['FAWKNER']
3061,CAMPBELLFIELD,VIC,Whittlesea,Tullamarine - Broadmeadows,210051243.0,Campbellfield - Coolaroo,['CAMPBELLFIELD']
3062,SOMERTON,VIC,Whittlesea,Tullamarine - Broadmeadows,210051249.0,Roxburgh Park - Somerton,['SOMERTON']
3063,OAKLANDS JUNCTION,VIC,Hume,Tullamarine - Broadmeadows,210051246.0,Greenvale - Bulla,"['OAKLANDS JUNCTION', 'YUROKE']"
3063,YUROKE,VIC,Hume,Tullamarine - Broadmeadows,210051445.0,Mickleham - Yuroke,"['OAKLANDS JUNCTION', 'YUROKE']"
3064,CRAIGIEBURN,VIC,Whittlesea,Tullamarine - Broadmeadows,210051441.0,Craigieburn - Central,"['CRAIGIEBURN', 'DONNYBROOK', 'KALKALLO', 'MICKLEHAM', 'ROXBURGH PARK']"
3064,DONNYBROOK,VIC,Whittlesea,Whittlesea - Wallan,209041225.0,Whittlesea,"['CRAIGIEBURN', 'DONNYBROOK', 'KALKALLO', 'MICKLEHAM', 'ROXBURGH PARK']"
3064,KALKALLO,VIC,Whittlesea,Tullamarine - Broadmeadows,210051445.0,Mickleham - Yuroke,"['CRAIGIEBURN', 'DONNYBROOK', 'KALKALLO', 'MICKLEHAM', 'ROXBURGH PARK']"
3064,MICKLEHAM,VIC,Whittlesea,Tullamarine - Broadmeadows,210051445.0,Mickleham - Yuroke,"['CRAIGIEBURN', 'DONNYBROOK', 'KALKALLO', 'MICKLEHAM', 'ROXBURGH PARK']"
3064,ROXBURGH PARK,VIC,Whittlesea,Tullamarine - Broadmeadows,210051249.0,Roxburgh Park - Somerton,"['CRAIGIEBURN', 'DONNYBROOK', 'KALKALLO', 'MICKLEHAM', 'ROXBURGH PARK']"
3065,FITZROY,VIC,Yarra,Yarra,206071142.0,Fitzroy,['FITZROY']
3066,COLLINGWOOD,VIC,Yarra,Yarra,206071141.0,Collingwood,"['COLLINGWOOD', 'COLLINGWOOD NORTH']"
3066,COLLINGWOOD NORTH,VIC,Yarra,Yarra,206071141.0,Collingwood,"['COLLINGWOOD', 'COLLINGWOOD NORTH']"
3067,ABBOTSFORD,VIC,Yarra,Yarra,206071139.0,Abbotsford,['ABBOTSFORD']
3068,CLIFTON HILL,VIC,Yarra,Yarra,206071145.0,Yarra - North,"['CLIFTON HILL', 'FITZROY NORTH']"
3068,FITZROY NORTH,VIC,Yarra,Yarra,206071143.0,Fitzroy North,"['CLIFTON HILL', 'FITZROY NORTH']"
